No	CommentID	ReplyTo	Username	Recommend	Date	Comment
1	37740814		madmonty	38	03 July 2014 5:38pm	The Private Eye has reported that George Osborne's cuts to the Environment agency has also reduced the agencies ability to provide close monitoring of fracking wells. On top of that our illustrious chancellor has allowed fracking companies to produce an environmental impact assessment after they have drilled a well?!? Water contamination in America has apparently occurred due to careless disposal of the fracking chemicals used, never mind the poisoning of underground aquifers during the fracking process. It speaks volumes that one of the directors of the biggest fracking company in the states doesn't want a fracking well anywhere near his own property, which doesn't builds trust that fracking is safe.
2	37741781	37740814	Yetypu	15	03 July 2014 6:07pm	Since your third paragraph is palpably untrue, we should also disregard your first two.
3	37741950	37740814	JBowers	13	03 July 2014 6:12pm	<a href="http://www.desmogblog.com/2014/05/16/spike-stillborn-and-neonatal-deaths-uncovered-heavily-drilled-vernal-utah" rel="nofollow">Spike in Stillborn and Neonatal Deaths Reported in Heavily Drilled Vernal, Utah</a>
4	37742076	37741781	JBowers	27	03 July 2014 6:16pm	<blockquote>  Since your third paragraph is palpably untrue, we should also disregard your first two. </blockquote>  I think you're the one to be disregarded. <a href="http://www.dailykos.com/story/2014/02/21/1279443/-Exxon-CEO-Joins-Lawsuit-to-Stop-Fracking-Near-His-Home" rel="nofollow">Exxon CEO Joins Lawsuit to Stop Fracking Near His Home</a> <a href="http://corporate.exxonmobil.com/en/engineering/hydraulic-fracturing" rel="nofollow">ExxonMobil: Hydraulic Fracturing</a> <a href="http://www.desmogblog.com/2014/04/06/exxonmobil-agrees-disclose-fracking-risks-investors" rel="nofollow">Responding to Investor Pressure, ExxonMobil Agrees to Disclose Fracking Risks</a>
5	37742311	37740814	Bangorstu	1	03 July 2014 6:24pm	Are you going to mention that in Wales, the cuts to NRW are Labours' responsibility?
6	37746660	37742076	Yetypu	8	03 July 2014 8:57pm	<blockquote>  Since your third paragraph is palpably untrue, we should also disregard your first two.    Exxon CEO Joins Lawsuit to Stop Fracking Near His Home  </blockquote>  Exxon CEO Rex Tillerson has joined a lawsuit ... in order to block the construction of a 160-foot water tower next to his and his wife's Texas home. - from your link, so   <blockquote>  doesn't want a fracking well anywhere near his own property </blockquote>  - is palpably untrue. It is the water tower he opposes.
7	37752534	37742076	ColinMay	5	04 July 2014 12:53am	You believe any old rubbish. Spend a few more minutes on google and you'll need to withdraw the first link....which I haven't bothered to read because I read a much longer explanation elsewhere.
8	37761969	37752534	JBowers	2	04 July 2014 9:28am	<blockquote>  Spend a few more minutes on google </blockquote>  <a href="http://desmogblog.com/2014/05/15/colorado-report-birth-anomalies-near-fracking-sites-omits-key-factors" rel="nofollow">Colorado Report on Birth Anomalies Near Fracking Sites Omits Key Factors</a> <a href="http://www.nytimes.com/interactive/2012/07/28/us/politics/28blm-2.html?_r=0#document/p10/a61395" rel="nofollow">Influencing a Government Report on Local Air Quality </a> "The Western Energy Alliance, previously known as the Independent Petroleum Association of Mountain States, conducted a multiyear lobbying effort late in the Bush administration to block an air pollution study proposed by the Bureau of Land Management. Minutes from group meetings demonstrate how executives worked with one agency official to instead promote an industry-backed report."
9	37772020	37740814	FredNacker	4	04 July 2014 1:45pm	Any industrial process can be done badly and have very bad consequences. The answer is not to shut down industry or prevent the exploitation of new resources, but to ensure that proper regulation applies and that the job is done right. All and any oil or gas production COULD be done in a way that could create environmental havoc, The answer is to ensure that it is done right. Nearly all shale gas resources are extremely deep under ground, way below any ground water and as the article explains, mostly almost a kilometer below that level.There is no chance at all that cracks caused by fracking would go anywhere near. The danger zone is the well leading down to those deep levels. These vertical tubes need to be correctly lined with steel and concrete to prevent leakage as gas and oil gets near the surface. There is not a single oil or gas well in the world where this isn't an issue whether fracking is used or not, so the idea that we have a particular issue in fracking is balderdash and nonsense. The same risks apply to any hyrocarbon production and we have a long history of that in the UK and a good record.
10	37772719	37742311	Gigoachef	4	04 July 2014 2:02pm	<blockquote>  Are you going to mention that in Wales, the cuts to NRW are Labours' responsibility? </blockquote>  When it comes to wrecking the environment the main parties are all in it together. Labour may not be as nasty and predatory as the Tories, but they still idolise the same growth totem which led us where we are. Until they stop and come to their senses, we'll see only more devastation. "Anyone who believes in infinite economic growth on a finite planet is either a madman, or an economist" -Kenneth Boulding
