No	CommentID	ReplyTo	Username	Recommend	Date	Comment
1	38596442		MysteryTor	19	25 July 2014 10:57am	Of course climate changes. The climate has been warming for about the last 12,000 years, since the peak of the last ice. When this interglacial period ends, the climate may well cool again and take us into another ice age. Get over it.
2	38597906	38596442	Wobbly	40	25 July 2014 11:27am	'Get over it'? No, maybe best if you get informed.  March on record, at 0.71C (1.28F) above the 20th century average of 12.3C (54.1F).The combined average temperature over global land and ocean surfaces for April 2014 tied with 2010 as the highest on record for the month, at 0.77C (1.39F) above the 20th century average of 13.7C (56.7F).The combined average temperature over global land and ocean surfaces for May 2014 was record highest for this month, at 0.74C (1.33F) above the 20th century average of 14.8C (58.6F).The combined average temperature over global land and ocean surfaces for June 2014 was the highest on record for the month, at 0.72C (1.30F) above the 20th century average of 15.5C (59.9F).
3	38598372	38597906	MysteryTor	7	25 July 2014 11:36am	Thank you for confirming with facts what I said about the climate warming. Now can you please inform me why this isn't just an interglacial warm period and we may expect the climate to cool into another ice over the next several thousand years?
4	38598832	38598372	Wobbly	39	25 July 2014 11:45am	The IPCC has published at least 5 reports. One has around 27 pages of references. There were over 9,000 peer reviewed scientific papers published in 2012-13, all confirming man-made climate change. It's all on line and free, fully referenced, etc, so over to you.
5	38599161	38596442	Strollinby	23	25 July 2014 11:51am	Hello, Mr Bolt. I thought your standard line was things have been getting colder since 1998? Nothing like denying that the sky is up, trains run on tracks and Mr Rabbit is a dimwit.
6	38601030	38598832	MysteryTor	6	25 July 2014 12:26pm	Okay, try a big-picture view. The Pleistocene era has been characterised by a whole series of ice ages separated by interglacial warm periods, such as the one we live in now. There is no reason to think this cycle will not continue and the IPCC certainly can not tell us.
7	38601321	38599161	MysteryTor	0	25 July 2014 12:31pm	Ur, no. My name's not Mr Bolt and my standard line is that things have been getting warmer for the last 12,000 years. Whether the 'sky is up' is surely a matter of perspective. Trains do mostly run on tracks. And if 'Mr Rabbit' is Tony Abbot, you're spot on.
8	38604762	38601321	JJRichardson	26	25 July 2014 1:29pm	You are wrong,<a href="http://www.geolsoc.org.uk/~/media/shared/documents/policy/Climate%20Change%20Statement%20Addendum%202013%20Final.ashx" rel="nofollow">Astronomical calculations indicate that this period of low insolation and associated cool conditions should continue for about another 1,000 years. Nevertheless, after 1900 the overall decline in temperature sharply reversed.</a>It is better to check that you are correct factually first, it stops you appearing ignorant.
9	38605217	38601321	Wobbly	20	25 July 2014 1:37pm	<a href="http://www.nature.com/news/at-least-three-quarters-of-climate-change-is-man-made-1.9538" rel="nofollow">At least 75% of climate change is man-made.</a> Because of a rapid warming trend over the past 30 years, the Earth is now reaching and passing through the warmest levels seen in the last 12,000 years
10	38605643	38596442	Abbott IsGone	6	25 July 2014 1:45pm	"Nothing to see hear move along..."
