No	CommentID	ReplyTo	Username	Recommend	Date	Comment
1	37448669		musubi	71	26 June 2014 10:48am	Good news. Well done.
2	37453105	37448669	lierbag	19	26 June 2014 12:30pm	I'd suggest randomly inserting a tumour removed from a smoking related cancer patient into every thousandth pack, as possibly a better method of driving down sales.
3	37453878	37448669	retreat33	12	26 June 2014 12:47pm	Good news?  '...Said she would bring forward draft regulations by the end of [April]...This will finally happen on Thursday...there will be a further, short public consultation followed by negotiations with the EU...' To me that sounds like, 'we'll kick it back into the long grass and await some more substantial donations to OldCon party funds from the Baccy Barons.' Cynical of me? Yes, but I could never hope to emulate the cynicism of governments.
4	37454362	37453105	Monosyllabic	2	26 June 2014 12:57pm	Who says they actually want to drive sales down, everyone knows the risks what's your point?
5	37456366	37448669	jibber1975	1	26 June 2014 1:38pm	It's an open goal - retailers might sell crayons with them.
6	37457063	37448669	BWhale	8	26 June 2014 1:54pm	I can;t wait, the plain packaging looks so cool, and i think it will encourage people to return to the days of stylish cigarette tins. Much better than advertising a brand when you smoke.
7	37463087	37453105	mhmediaonline	0	26 June 2014 3:51pm	Unlucky Strike?
8	37467385	37448669	ManuelHung	5	26 June 2014 5:35pm	Do we still believe that people start smoking because of the packet? All that does is influence people into which brand they smoke, not whether they start smoking or not.  I think that they've made the cigarette box into an iconic item today. It's a plain white box ffs, you couldn't make it look cooler if you tried.
9	37477603	37448669	Shellfishbastard	0	26 June 2014 10:33pm	So how can us smokers know which is a B and H or a Marlboro now ? Does it come with a different photo of tumors related to the brand , so I can choose between the neck cancer or lung ? As Bill Hicks said , non smokers die every day , and if we want to control the population problem in the world , let people smoke , might do a favor to the NHS , if we're are really healthy it will become a burden in the long term seeing as they just want to get rid of us anyway .
10	37448746		Wassboy	29	26 June 2014 10:50am	Let's see - the tobacco lobby still has long tentacles.....
11	37449819	37448746	AlfalfaFFM	14	26 June 2014 11:16am	Maybe, but the industry has been fighting rearguard actions for decades now, with diminishing success (at least in Europe). It's been quite successful at delaying the inevitable, but ground lost hasn't been regained.
12	37456535	37449819	jdandi	3	26 June 2014 1:42pm	That seems to be the reason for the lobbying and delay tactics - Europe is about to nosedive Tobacco profits big time and the delay has meant that other profitable markets needed to be further established where governments were a bit more........lobbyable You look at Africa and Asia where the Tobacco Corps are thriving with little fear of government intervention and sadly, seemingly no voice from Euro/US governments to stop bad tobacco practice being 'offshored'! http://www.theguardian.com/business/2012/mar/22/tobacco-profits-deaths-6-million
