No	CommentID	ReplyTo	Username	Recommend	Date	Comment
1	39186489		Pope123	151	08 August 2014 11:21am	Britain's only priority should be making sure that this disease does not make it to the UK. Once again the need to far stronger border controls is demonstrated.
2	39188314	39186489	surpluspop1	131	08 August 2014 11:53am	You're probably more at risk from wealthy holiday makers returning from safari or businessmen that refuse to conduct their affairs via skype.
3	39189627	39186489	logos00	237	08 August 2014 12:19pm	<blockquote>  Britain's only priority should be making sure that this disease does not make it to the UK. Once again the need to far stronger border controls is demonstrated. </blockquote>  I find it quote sickening the way that any opportunity to inject anti-immigration rhetoric into a thread, whatever the topic.  Britain's best strategy for protecting itself from ebola is to give health care support to the afflicted countries. It may surprise you that viruses don't share your prejudice and will take the opportunity to infect any traveler, whatever their status. In addition, we might just consider helping out of humanitarian concern for others regardless of any self interest.
4	39190014	39189627	AverageJoe23	151	08 August 2014 12:26pm	What on earth are you talking about? "Anti-immigration rhetoric"? He said that this needs stricter border controls. Nowhere does he mention immigrants.If there are people with Ebola in other countries, why should we not have better screening at the border so as to ensure we do what we can to keep it out if at all possible? "Regardless of any self interest"?? - Hey everyone there's a deadly disease making the rounds, lets be sure we don't do anything stupid or selfish like look out for ourselves. Top notch commentary - really.
5	39191148	39186489	Anothersmallcog	12	08 August 2014 12:44pm	In the spirit of the sentiments you propose... Scotland is a small remote country - if only we had independence we could control our borders and keep out English infected during their business trips and gap year visits to West Africa. Not sure I'm for that old chap.
6	39191607	39190014	Thegentletock	51	08 August 2014 12:52pm	Ever heard of an incubation period? "Border control" is a clearly a knee-jerk not based on an informed view of how to control a virus. Given the poster also says the UK's ONLY priority should be avoiding importation, it's pretty safe to say their agenda is more anti-foreigner than anti-virus (a) because control of the virus abroad is in our interests too and (b) because it's perfectly possible to focus on preventing spread to the UK and care about the impact elsewhere - they're not mutually exclusive.
7	39193653	39186489	conanthebikeman	25	08 August 2014 1:31pm	What an odd thing to say. As far as I know Ebola does not recognise border controls - however strong they are.
8	39194310	39186489	madmonty	45	08 August 2014 1:41pm	The best way to contain a disease is at the hotspot of is breakout. Movement within infected areas should be restricted, plus flights out of such areas should be stopped.  The only way to bring in more restrictive controls at UK borders, would literally mean quarantine centres. The Marburg virus takes around 2 to 4 weeks to fully express itself and that would mean keeping people in what would be classed as level 4 microbiological quarantine. This is very expensive to do as any microbiologist will tell you. It's better we send expert help and cash to Africa to fire fight the disease there.
9	39194665	39190014	FuzzySpider	31	08 August 2014 1:47pm	<blockquote>  If there are people with Ebola in other countries, why should we not have better screening at the border so as to ensure we do what we can to keep it out if at all possible? </blockquote>  Because: 1. It's not worth the expense. 2. Ebola isn't very easy to catch. 3. Putting up ever more barriers to keep out those dirty foreigners is turning us into a nation of racists.
10	39195787	39194665	dierobdie	43	08 August 2014 2:07pm	Not very easy to catch, eh? Here is <a href="http://www.godlikeproductions.com/external?https%3A%2F%2Fwww.youtube.com%2Fwatch%3Fv%3D2eHr5sroQZ4" rel="nofollow">a video </a>of the Spanish priest being removed from the plane in Spain. Why all the palava if it is not very easy to catch?
11	39196504	39194665	elmerofoz	22	08 August 2014 2:20pm	When AIDS was made a homophobic issue instead of a public health issue (as it should have been), it has continued to spread and millions have died. This is not a race issue, it is a public health issue.Lucky for other countries that people in these countries are having their temperature taken before boarding planes as they should, because in the countries effected it is what it is...a public health issue.
12	39196642	39195787	TenderBranson	15	08 August 2014 2:22pm	<blockquote>  Why all the palava if it is not very easy to catch? </blockquote>  Because then you'd be complaining not enough precautions were in place.
