No	CommentID	ReplyTo	Username	Recommend	Date	Comment
1	38227811		Bunn	28	16 July 2014 12:43pm	Yay
2	38231631	38227811	Freddie2014	31	16 July 2014 1:59pm	Boo. My most least favourite west her.
3	38231839	38231631	Freddie2014	21	16 July 2014 2:03pm	I mean weather. Obv. Smarty pants predictive text.
4	38231891	38231631	BrotherGorilla	15	16 July 2014 2:04pm	Errr.... a quarter past two
5	38234002	38231891	peugeott	4	16 July 2014 2:50pm	What wattage is it?
6	38239474	38227811	Jack Jazz	21	16 July 2014 5:08pm	Slow down its a weather forecast from the met office. Getting hit by a speeding train while sailing in a giant tea cup 250 miles out in open sea is far more likely!  I'm sure the chemist has given me the wrong prescription! u263a
7	38228050		Dolpheran	71	16 July 2014 12:48pm	*narrows eyes* I will find myself a cave to dwell in. It will be my moist, tepid refuge.
8	38228293	38228050	JackTheJuggler	34	16 July 2014 12:52pm	A stone cottage in North Yorkshire will serve just as well.
9	38228799	38228293	Dolpheran	23	16 July 2014 1:02pm	When do I move in?
10	38229819	38228050	olderiamthelessiknow	10	16 July 2014 1:22pm	budge up
11	38230081	38229819	Dolpheran	8	16 July 2014 1:27pm	Are you in the cave or the stone cottage in North Yorkshire?You're welcome in the cave but I'm not sure if Jack's alright with me moving into his cottage yet. I can ask for you but can't make any promises.
12	38228192		AlanWest81	109	16 July 2014 12:51pm	To all the non Brits reading this, this is what we call a heatwave in the UK!!
13	38228926	38228192	Madranon	10	16 July 2014 1:05pm	For several years I lived south of the Mason Dixon line with no air conditioning. I always slept well, I can't see anything a british summer can throw out stipping me sleeping. Mind you, if this is a regular occurance I'm getting flyscreens.
14	38230265	38228926	AlanWest81	8	16 July 2014 1:31pm	That makes me shudder just thinking about it. I lived in Indiana in an apartment with no air conditioning, and I had to set up 3 fans in each room blowing continuously during the summer.
15	38232626	38230265	Aliktren	2	16 July 2014 2:19pm	not being funny but wouldnt it have been cheaper to buy a portable AC ?
