No	CommentID	ReplyTo	Username	Recommend	Date	Comment
1	38662034		MutantNinjaThinktank	208	27 July 2014 7:13am	No; we can just tax multinationals, the rich, bankers bonuses, and footballers wives - and then everything will be ok.
2	38662891	38662034	Chrispytl	82	27 July 2014 8:09am	Who are "the rich"? To some, a person earning 50k is rich. But if they rent in London and have children they won't feel at all rich. Some CIFers define rich as anyone with more money than them.
3	38663005	38662891	Sickbag	202	27 July 2014 8:14am	But then surely the same Tory mantra of "well, if you can't afford to live there you should move somewhere cheaper" applies to them as much as it does to a cleaner, binman etc, and they should uproot their families immediately?
4	38663419	38662891	chejer	53	27 July 2014 8:33am	I agree with both of your points. I don't think someone earning 50k is rich, probably below average if living in London. In my opinion we do need a more progressive tax system. There is something far wrong with our system when the super rich, by that I mean the top 1 to 10% have doubled their wealth recently while everyone else has seen their personal finances worsen. If the government focused more on tax evasion/ avoidance there wouldn't be any short fall in funding. Forcing EVERY corporation to pay their taxes based on profits made here would also make sense.
5	38663491	38662034	Dan Fox	27	27 July 2014 8:36am	Triple the NI for businesses, and lower the income tax. The NI is one tax multinationals can't avoid paying.
6	38663492	38662891	RubberDucky	4	27 July 2014 8:36am	So define rich.
7	38663687	38662891	notKnowing	3	27 July 2014 8:44am	Nope, where is the evidence?
8	38663706	38663419	Sickbag	45	27 July 2014 8:45am	There's something wrong if we have parts of our country that people on £50,000 a year can't afford to live in, I earn a decent salary, so does my partner, we're by no means poor but we couldn't afford to live in London even if we wanted to, it's an incredibly unhealthy situation
9	38663841	38662034	SaulZaentz	45	27 July 2014 8:50am	It would help if some multinationals actually paid any corporation tax for starters.
10	38663954	38662034	stripedone	24	27 July 2014 8:54am	What do want... MANSION TAX! When do we want it.... NOW!
11	38664057	38663706	uglyfruit	46	27 July 2014 8:59am	Since when, have those earning double the average wage, suddenly become entitled to the consider themselves 'not rich' or what they can't say 'poor' (because it would be unseemly) . What utter bollocks! All those out there with spread sheets of travel costs in the capital, don't bother. There are millions living weekly between £75 -£150. And they are constantly told to be grateful.
12	38664992	38664057	themuse	31	27 July 2014 9:33am	Agree you are lucky if you manage to earn anywhere near the average wage unless you work in the be all and end all of London.  I wonder how some people would manage if they had no benefits to top up their wages. For a single person earning £13,000 means you cannot get Working Tax Credit and at £15,000 housing benefits stop. Yet I am being told asking for a living wage of £18,000 is basically taking the piss out of employers! Anyone got any spare kids I can borrow?
13	38665218	38663491	nancynoonoo	8	27 July 2014 9:40am	Yes they can. They can reduce their respective workforces.
14	38666039	38662891	brian mcgovern	23	27 July 2014 10:07am	Then, by your very comments you are not rich. When you hear someone working as a contractor, they are typically paying a low tax rate - this practise is endemic in oil and gas, government outsourced contracts and higher payed staff in many large corporations.  If you have children and services are cut because of a low tax base - you will feel poorer as you will need to pay the difference. Lets not go into amazon for example, who distroy other businesses whilst paying NO TAX. Even the vat they charge goes to Luxembourg.
15	38666158	38665218	brian mcgovern	4	27 July 2014 10:10am	Or put them on contractor contracts - then no taxes are paid at all. Seriously though. Your comments are a bit stupid.
16	38666825	38664057	adenjack	15	27 July 2014 10:30am	they are the "hard working" people of the nation..... who are constantly being patronised by the mega rich tory boys. don't ever forget.... "we are all in this together".like h*ll we are..............
17	38668636	38664057	dazedandconfused2	33	27 July 2014 11:26am	Great, let the proles squabble amongst themselves which of their number should consider themselves 'rich' (clue anyone who is 'a couple of paychecks away from the street' as they would say in the US, ain't rich), whilst the oligarchs get on with the job of <a href="http://www.theguardian.com/artanddesign/2012/nov/09/billionaires-basements-london-houses-architecture" rel="nofollow">chiselling Olympic sized swimming pools and full-sized ballrooms underneath their London pads</a> and <a href="http://www.theguardian.com/lifeandstyle/2014/jan/26/superyacht-billionaires-helipads-tennis-courts" rel="nofollow">furnishing their yachts</a> with musical waterfalls and flocks of scented sheep and the like. All hail the 'wealth creators' and God forbid that they should pay a fair share of tax, that way lies disaster.
18	38668756	38662034	logos00	19	27 July 2014 11:31am	<blockquote>  No; we can just tax multinationals, the rich, bankers bonuses, and footballers wives - and then everything will be ok. </blockquote>  We could get behind a financial transactions tax, instead of our government trying to derail any proposal. A modest FTT could generate at least £20 billion a year for the UK.
19	38674135	38663005	camera2obscura	2	27 July 2014 2:49pm	This would leave the ranks of the poor bloody civil service infantry who work for these shameless ****s extremely depleted indeed.
20	38675173	38663491	Fomalhaut88	7	27 July 2014 3:35pm	Oh yippee.Triple NI contributions!!!!Presumably you mean triple the employer's NIO contributions!!!???Yea folks, lets have 50% income tax, 12% employees NI and 41% employer's NI.Yea, then expect anyone to work for those sort of deductions, on on top of the other.... http://www.hmrc.gov.uk/rates/nic.htm Oh man, isn't spending someone else's money wonderful!!!???
21	38678998	38663005	supermarine	5	27 July 2014 5:55pm	Who then will provide those services. Let alone teachers, nurses, police etc who cannot afford to live in the communities they serve.
22	38679669	38663954	GreatBlah	3	27 July 2014 6:20pm	You actually want land value tax to replace council tax. That way councils would need less central government subsidy and the money could go elsewhere.
23	38687488	38662034	Oscarcat08	2	27 July 2014 10:59pm	In particular get rid of the loopholes which enable Amazon & their like to virtually avoid paying any tax in this country.
