No	CommentID	ReplyTo	Username	Recommend	Date	Comment
1	31559606		FundamentalistGoblin	38	04 February 2014 3:56pm	Saying that the floods were hailed as a "once-in-100-years" event, is misleading. 1:100 year flood is a technical way of describing the scale of the flood, and doesn't mean that a similar size event could not occur 2 years later.
2	31561359	31559606	jayant	13	04 February 2014 4:41pm	It means that there is 1% probability of a flood of this magnitude IF similar conditions prevail. It may happen next year or may not happen in 20 next years.
3	31564185	31561359	FundamentalistGoblin	3	04 February 2014 6:05pm	Precisely.
4	31565437	31559606	hertsred	5	04 February 2014 6:39pm	And basing claims of likelihood on past data ignores the fact that the atmosphere is warming, that a warmer atmosphere and sea means that more moisture is picked up from the Atlantic and then dumps on the UK. So rain like this is going to become ever more frequent. Add rising sea levels to that and within a short time it is likely that the Somerset levels will once again become large marshy and tidal waterways. One of the options for the name Somerset is from the Saxon phrase that means something like 'dwellers by marshy lakes'. Heading that way again.
5	31565581	31559606	scrotgrot	2	04 February 2014 6:42pm	In any case, 100 years is the perfect timescale for justifying large infrastructure works.
6	31572983	31565437	FundamentalistGoblin	3	04 February 2014 9:45pm	Oh, not disputing the fact that its changing, just pointing out its a statistical means of describing flood size, not a statement on when it will "do it again".
7	31576272	31559606	bpowell555	0	04 February 2014 11:10pm	The input timescale is almost certainly not 100 years of data, so that the probability is a pure guess; more likely its an extrapolation based on the typical variation in rainfall observed over say 50 years. Given the Earth is 2 billion years old the nature of these assumptions is easy to black-swan-the-fuck-outta-here. Still, its the most useful and workable measure we have.
8	31598932	31559606	SinkingSlowly	0	05 February 2014 1:41pm	We have a full record for Yeovilton going back to 1910. The first complete year is 1911. It is very informative! The simple message from the historical record is this: these are not epoch changing levels of rainfall by any means. The fact that historic floods are being registered cannot be blamed on the levels of precipitation. If the houses on the Levels did not flood in 1990 or 1915, it is a great surprise that they are flooding now. The floods started on 24 Dec 2013. In the two months prior to that, Yeovilton recorded 428 mm of rain. That is the 92nd wettest November/December since 1911. That's not really even a 1 in 2 year event. Furthermore, Summer was almost the definition of "average" (61st wettest), so the Agency had reasonable conditions to undertake the maintenance of the flood defences. As for 2012-13, it was the 22nd wettest winter since 1911. So that's about a 1 in 5 year event. If the Levels endure the wettest January and February on record, the Winter rainfall will just exceed that of 1990. So the measure is more workable than perhaps you thought, precisely because it's telling us that the Agency is selling the public a rather mangy pup!
9	31599167	31565437	SinkingSlowly	0	05 February 2014 1:45pm	Except the data doesn't show anything of the sort!
10	31603601	31599167	hertsred	0	05 February 2014 3:25pm	Can't work out which bit you are referring to, but the data does show atmospheric and sea temperatures rising, and hat inevitably puts more moisture into the Atlantic winds. Which means more rain in the UK. The important point about the amount of rain is how much arrives how quickly, not how much over an entire winter. It is also not about how quickly he levels of rain rise, but that over many years there is a steady increase of moisture in the atmosphere, that is beginning to happen and will get worse as the years go by. The averages are rising and as the do the Levels will sink and we will not be able to defend them without spending vast amounts of money. however, a fantastic and beautiful ecosystem will be reborn and we will learn to live with that.
11	31559783		spinnyspace	226	04 February 2014 4:00pm	And no doubt it will not take the loonies to start posting their disgust that HRH Charles has got in there and poked his nose in where it doesn't belong. For me, well done for caring and an extra well done for Not putting off a trip that had been prearranged because of difficulties. Biggest problem Charles faces now a days is the critics who simply cannot match his compassion and knowledge of the people of this country. So instead they use the media and stupid people to attack his efforts. That he is unable to respond makes him the perfect target. And I'm incline to believe that it is not simply the republicans among us who are guilty, I see connections with many Tory MPs who criticise him for treading on their toes. Glad someone is.
12	31561211	31559783	Agir	76	04 February 2014 4:37pm	How about he hand over all 'his' land to the hard working tenant farmers?
13	31561400	31559783	VSLVSL	79	04 February 2014 4:42pm	I think you'll find that most republicans have no interest either way in the Prince of Wales or his coterie - save in so far as their conduct damages the rest of Britain. As to his visit to Somerset:- if someone with power listens I'm sure that's to the good. The notion that Charles is unable to respond or is without influence is plainly self-delusion on your part - The Guardian's ongoing campaign to understand the private (subterranean) and extensive influence this man has on government is commendable but I fear only winkles-out the least of his powers.
14	31562522	31559783	FrankLittle	34	04 February 2014 5:15pm	<blockquote>  For me, well done for caring and an extra well done for Not putting off a trip that had been prearranged because of difficulties. </blockquote>  I've seen some ridiculous post on CiF but this one takes the biscuit. he's doing it for the publicity, he wants to put on the King costume and lord it over his subjects and grab vast amounts of tax payers money, while a large proportion of the population can only scrape by with the help from food banks.
15	31562824	31559783	lierbag	43	04 February 2014 5:23pm	Hear Hear. He's seen his people suffering, and he's done what anyone with a personal fortune of £346m would do. He's dug deep into the pockets of his charitable trust - and come up with £50,000. Somerset is saved!
16	31563179	31559783	vikingbones	16	04 February 2014 5:34pm	Hello Duchess.
17	31570351	31559783	obviouspete	8	04 February 2014 8:39pm	what a king he might have made. its so much better he takes an interest, no matter what his views, than just nodding for the cameras and pocketing the allowance. 'His' lands, inluding the Duchy of Coornwall, support thousands of livelihoods, and I couldn't imagine him setting his seal of approval to fracking.
