No	CommentID	ReplyTo	Username	Recommend	Date	Comment
1	38260242		majicka	91	17 July 2014 8:43am	I can't see how it won't attract rats and other vermin. I know some difficult decisions have to be made with cuts to funding, but this seems like a very poorly thought out idea.
2	38262154	38260242	brendon1	29	17 July 2014 9:28am	Plenty of people use compost bins and have no trouble with rats or foxes.
3	38262530	38262154	littleritchie	21	17 July 2014 9:36am	If they are well-designed and well-managed- which is very easily accomplished. If 75% of this borough composted their waste at home then they could have their bins collected every six-weeks. It's amazing what doesn't need to be put into landfill.
4	38262601	38262154	mresta	59	17 July 2014 9:38am	tell that to people who live in flats and have no access to compost bins.
5	38262916	38262601	brendon1	4	17 July 2014 9:44am	As far as I am aware, flats normally have sheds to put rubbish in, away from property. Even a small block of flats will normally have somewhere for temporary storage of rubbish.
6	38263529	38262530	Dave C	21	17 July 2014 9:56am	I suggest you visit the borough and look at the breakdown of the housing stock before spouting cliches.
7	38263546	38262154	Iccleste	15	17 July 2014 9:56am	Composting is for waste food. The black bin is for stuff that usually cannot be composted such as packaging - that comment doesn't solve or really relate to this. If the council randomly decides what services it will offer can we randomly decide how much we want to pay?
8	38263723	38263546	brendon1	17	17 July 2014 10:00am	<blockquote>  The black bin is for stuff that usually cannot be composted such as packaging </blockquote>  Foxes, rats and other vermin don't really go looking for packaging, do they?
9	38265037	38262916	ElmerPhudd	12	17 July 2014 10:27am	<blockquote>  As far as I am aware, flats normally have sheds to put rubbish in, </blockquote>  Please expand your awareness.It is extremely narrow.
10	38266774	38265037	VSLVSL	10	17 July 2014 11:00am	<blockquote>  ElmerPhudd brendon1    17 July 2014 10:27amRecommend0   As far as I am aware, flats normally have sheds to put rubbish in,  Please expand your awareness.It is extremely narrow.  </blockquote>  From the article: "The emptying of all communal bins serving flats will not change." As you can see, the proposal is not aimed at properties with communal facilities.
11	38267008	38260242	dianab	3	17 July 2014 11:05am	It won't attract vermin if the rubbish is all in the bins. Is Bury going to provide larger bins for families or provide bins for kitchen and garden waste to cut down the amount that goes to landfill?Many people won't fill the bins in 3 weeks - even when there was 5 of us here, we would have just about managed.
12	38268408	38267008	Factsaregood	0	17 July 2014 11:32am	They provide an additional smaller bin for Families- But that was because they cut down to fortnightly collections.We currently have four types of bins-Glass/plastic, paper, greenwaste/composting and black.
13	38269346	38267008	dianab	0	17 July 2014 11:51am	Thanks - reread and saw bit about families having extra bin for nappies etcWe have to pay for the garden/kitchen waste bin to be emptied fornightly - and it doesn't get emptied all round year so last lawn cut composts down in bin all winter and first lawn cut of the year joins it before being collected end of April. (some people fill bin with the end of year leaf fall) Cardboard goes in with the glass/plastic (fortnightly collection)People who don't pay the compostable waste charge put it all in their black bins so do fill that up more.We have space for compost bin for kitchen waste and some of the garden stuff like leaves.
14	38270623	38260242	Gladstone Minzie	2	17 July 2014 12:17pm	Expect Bury to be knee deep in rubbish by Christmas it's a lame brained Labour idea and before long it'll be once a month collections. I'm not sure what the rubbish collectors will be doing if there are any. We are moving back to the Middle Ages, expect plague and pestilence.
15	38272651	38260242	GO123	7	17 July 2014 12:56pm	Food waste is placed in the brown bin along with garden waste. The collection schedule of once every 2 weeks for food/garden waste (brown bins) is unchanged. So the change in collection schedule of the grey bin from 2 to 3 weeks doesn't have any impact on vermin. I appreciate that there may be trouble with households using disposable nappies but If they are sealed up properly and the bin is closed it shouldn't be a problem. Our neighbour used to throw lots of disposable nappies in our grey bin and they often sat there for 4 weeks with no issues. I regularly walk past lots of grey bins in the Bury region that are spilling over with recyclable material like glass bottles, paper and cardboard.  Part of the solution in raising recycling rates should focus on more education about what can be recycled and consideration of fines/rewards to encourage good attitudes to waste disposal for the minority who refuse to change their behaviour.
16	38275781	38263723	Iccleste	1	17 July 2014 1:55pm	<blockquote>  Foxes, rats and other vermin don't really go looking for packaging, do they? </blockquote>  No but they may be drawn to the smells from used nappies, or leftover food on waste packaging for example. I appreciate the knowing tone in your post though, especially as it wasn't related to a thing I wrote.
17	38280237	38262916	mresta	0	17 July 2014 3:29pm	purpose built blocks maybe, we're in rows of converted terraces with wheelie bins on the pavement out the front as no one has places to put them.
18	38280303	38263723	mresta	0	17 July 2014 3:31pm	they do if the packaging once held things like bacon, for example. There might not be any food, but they'll still make a huge mess trying to find it.
19	38260316		megasox	53	17 July 2014 8:46am	Are they completely crazy? What do they want a new Plague?
20	38261738	38260316	SonOfTheDesert	39	17 July 2014 9:20am	Interesting how you suggest that someone else is completely crazy, and then talk about a new plague.
21	38262864	38261738	Iccleste	34	17 July 2014 9:43am	Do you think this is a good idea? We struggle with fortnightly collection. This is tantamount to a dereliction of duty. What are taxpayers paying for? I doubt anyone knew of this before casting their vote.
22	38263429	38260316	Dave C	8	17 July 2014 9:54am	As a resident of the borough I can confirm that they are.
23	38265315	38262864	alr1970	14	17 July 2014 10:32am	I think it is an excellent idea. We have fortnightly collection, and the bin is usually half full or less. 2 adults and 3 children. Even when we had 2 in disposable nappies it wasn't much fuller. We're in Manchester, so using the same service as Bury - GM has a single waste authority though individual boroughs use it differently. Food waste is collected weekly in summer, that's where all the smelly stuff goes, and a properly closed wheelie bin doesn't let much of a whiff escape anyway. Since 38 of the 51 council seats are held by Labour, it seems that people did vote for this. Does any party offer weekly collections?
24	38265761	38262864	SonOfTheDesert	5	17 July 2014 10:41am	I don't think it's a good idea. But I'm sane enough to understand that it won't cause a plague epidemic.
25	38265916	38265315	SonOfTheDesert	6	17 July 2014 10:44am	I'm intrigued by this. I live by myself, so clearly, my bin is going to be smaller than yours, but it's probably proportionate (if anything, I probably have more bin-space-per-person than your family). And I recycle everything I can possibly recycle, and make sure nothing slips through the net. Yet I almost fill my bin with food waste and the odd bit of unrecyclable packaging in a fortnight (although, as I buy most of my food fresh, there's not a lot of unrecyclable packaging). How are you keeping your bin so empty?
26	38266495	38265315	MrMondypops	8	17 July 2014 10:56am	I live in a flat, 2 adults, have weekly collection but some weeks my bin is full, how do you have so little rubbish!
27	38269408	38265916	IrishIain	4	17 July 2014 11:52am	Are you buying too much food? We have a separate bin that takes food and garden waste for composting, during the winter when there's little or no garden waste it would take us (family of four, most of our food bought fresh) the whole winter to actually fill it most likely.
28	38269458	38262864	dianab	3	17 July 2014 11:53am	Why do you struggle with fortnightly collection? Is it because you have 6 adults/ twins in nappies/ your council doesn't offer good collection of glass/plastic/cardboard/tins/ compostables? Or because you don't sort? Or squash?
29	38271528	38269408	SonOfTheDesert	1	17 July 2014 12:35pm	No, not buying too much. Well, if I do, it's because I'm eating too much! Food waste is just stuff that normally gets thrown away - apple cores, eggshells, bones, gristle, inedible stalks of vegetables, that sort of thing. I absolutely hate wasting anything that could be eaten - too many years of poverty saw to that. But I don't have any separate collection for food or garden waste or composting facility (or garden, for that matter). And the more I think about it, actually, I do get quite a lot of packaging. Not from fresh meat and veg, but bags of rice, the inner lining of a box of cereal, tubes of tomato puree, plastic trays from packs of fancy biscuits, that sort of thing. Longer-life items still come with a dispiriting amount of non-recyclable packaging. Nonetheless, a lot of my landfill waste is still just bits of food that can't be eaten.
30	38272830	38271528	GO123	7	17 July 2014 12:59pm	I think you need to pester your council to introduce a food waste collection process for recycling/composting. We have one in Bury and it works well.
31	38275229	38265916	dunnock49	1	17 July 2014 1:44pm	<blockquote>  Yet I almost fill my bin with food waste and the odd bit of unrecyclable packaging in a fortnight (although, as I buy most of my food fresh, there's not a lot of unrecyclable packaging). How are you keeping your bin so empty? </blockquote>  Where I live we have a fortnightly collection for recycling and at present a weekly black bag rubbish collection. In a couple of months we are going to have black bins for rubbish which will be collected fortnightly alternately with the recycling. I live alone too. My full-size recycling bin is about half-full every 2 weeks, unless I have visitors when the bottle content goes up. I usually put one black bag out every 2 weeks - so in theory I could put the new bin out every 8 weeks (it will hold 4 black bags)!I have a council-provided compost bin in the garden which takes all my vegetable kitchen waste (it's meaty leftovers that attract rats), shredded paper etc, as well as stuff from the garden; (I realise not everyone has a garden, but many do). If you have any size of garden, as long as it is big enough for a small bare patch of earth you could use a compost bin. I have had mine 5 years (then £12 from council, delivered) and have yet to use any of the compost - it's magic, it seems to be about half-full no matter how much stuff I put in it.
32	38275390	38271528	dunnock49	1	17 July 2014 1:47pm	I see you don't have a garden.
33	38275664	38269458	Iccleste	1	17 July 2014 1:52pm	<blockquote>  Why do you struggle with fortnightly collection? Is it because you have 6 adults/ twins in nappies/ your council doesn't offer good collection of glass/plastic/cardboard/tins/ compostables? Or because you don't sort? Or squash? </blockquote>  2 adults, 1 baby, 1 dog. We do sort and are not lazy as you seem to be implying in your somewhat arrogant post, nor are we totally ignorant. We purchase a fair few items, and even the recyclable elements can be difficult to accommodate (e.g. crushing large play pen boxes). Squashing plastic bottles is also well and good if the bottle tops are recyclable; if they aren't the bottles often open up again. This is irrelevant though to us as we manage with the recyclable bins (just). It is hard to quantify for the black bins (our real problem) as the volume and type of waste is variable week to week (do you want me to write an audit of our waste just for you?) or can you accept that some people, at certain points in their lives can generate a fair bit of waste?
34	38278336	38272830	SonOfTheDesert	1	17 July 2014 2:47pm	That sounds like a great idea. It's ridiculous to have so much organic waste being chucked into landfill sites - just because I can't use the compost, doesn't mean nobody else can.
35	38278859	38275664	dunnock49	0	17 July 2014 2:59pm	It is difficult with a baby in nappies. I used washable (terry) nappies with my first baby and only disposables when we were away etc. It was harder with the second, having 2 under 3, and I 'gave in', though I felt guilty about how much waste there was, as I hate sending stuff to landfill. Today I would try those reusable 'pants' with inserts that you can get now.If you have a dog, presumably you have a garden of sorts. Do you have a compost bin? You can get them cheaply from the council. You can also compost your dog's poo in special bins (though I once found somewhere with instructions to make your own).I also go to the recycling centre every few months to take large recyclable stuff that won't go or isn't allowed in the recycling bin (wood, metal, batteries, lightbulbs, aluminium, huge boxes etc). However, I hate all that polystyrene packaging you get round large electrical items, and never know what to do with it.
36	38279721	38275664	dianab	0	17 July 2014 3:18pm	That was not somewhat arrogant - believe me, I can do arrogance! I was simply asking for background - there are a range of reasons why people struggle with a fortnightly collection and yours seems to be that your council collects cardboard in your fullest bin.  I'm luckier in that cardboard goes in with the glass/plastic/metal/paper bin which is the main reason that we nearly fill it.  I think my comment did acknowledge that people do generate varying amounts of waste at different times - for instance I did when I had twins in nappies! And with 5 adults, our bins were pretty full - so I would have struggled if it had been 6.
37	38283996	38272830	pgblade	0	17 July 2014 5:11pm	We have that in Derbyshire and it is brilliant! And the composting plant that it all goes too produces garden compost that we can buy. Absolutely all food waste is collected weekly in a separate green container , with a smaller version for the kitchen to collect it in before putting the compostable bags outside in the bigger one. With all other recyclable stuff and garden waste collected there is not much left for land fill!
38	38309252	38260316	SimpleOldSailor	0	18 July 2014 9:52am	Sadly we already have two new plagues let loose upon the earth, they are called overpopulation and overconsumption.
