No	CommentID	ReplyTo	Username	Recommend	Date	Comment
1	25789702		PatriciaPJ	525	06 August 2013 4:39pm	What heroes those men are, they deserve a serious reward.
2	25790192	25789702	JulianG	346	06 August 2013 4:53pm	Alas, they are probably on zero hour contracts. And treated like shit.
3	25790242	25789702	iamnotwise	102	06 August 2013 4:55pm	They're like human statins.
4	25790430	25789702	Dunnyboy	132	06 August 2013 5:00pm	They should get the Order of the Bath.
5	25790612	25790242	MrHeathcliff	14	06 August 2013 5:05pm	That's a good one -- I'm going to give you an LOL
6	25790854	25790430	fflump	2	06 August 2013 5:12pm	<blockquote>  They should get the Order of the Bath. </blockquote>  That or the Order of the Brown Nose.
7	25791012	25790192	AShortFuse	1	06 August 2013 5:18pm	to be fair, all the shit in the sewer is treated.... so they probably are treated much like the shit is
8	25791160	25790430	Hartabuna	4	06 August 2013 5:23pm	Or at least one may say that for these guys a bath is in order.....
9	25791346	25790242	farabundovive	6	06 August 2013 5:29pm	<blockquote>  They're like human statins. </blockquote>  Hopefully, without the same nasty side-effects
10	25791713	25791346	iamnotwise	1	06 August 2013 5:42pm	What side-effects have you suffered?
11	25792252	25789702	londonnites123	7	06 August 2013 6:03pm	I agree. Those sewage workers work day and night to ensure giant fatburgers do not destroy our way of life. Also David Cameron should consider ex lax when he is that blocked up and has to go to the restroom. Jus' sayin...
12	25792448	25790192	almorr	7	06 August 2013 6:11pm	No, they are heroes and are not on zero contracts
13	25792549	25790192	horse69outside	6	06 August 2013 6:16pm	its a shit business
14	25793799	25789702	FreakyChucker1	53	06 August 2013 7:10pm	Couldn't agree more. I live in Kingston! They should get whatever the ghostbusters got - a open-top bus parade through Kingston at the very least. I like to think that's basically what these guys are, the ghostbusters, but with giant, bus-sized globules of disgusting, stinking, steaming (!) rancid, shit-filled grease instead of, you know, ghosts. In fact, I reckon I'd rather face actual ghosts than what's been described here. It must have smelled like satan's cock down there. Just as well we're not having one of the most prolonged spells of really hot weather in years, because that would really delicately place the decorative glace cherry atop the whole shit-sundae. Oh, wait... Seriously, thanks guys. Great job!
15	25794456	25793799	ponk2k	10	06 August 2013 7:39pm	<blockquote>  It must have smelled like satan's cock down there. </blockquote> More like Satan's arsehole I reckon
16	25795606	25793799	alanomaly	10	06 August 2013 8:39pm	<blockquote>  They should get whatever the ghostbusters got </blockquote>  Being immortalised in a film seems fair. I reckon one of those Simon Pegg / Nick Frost films where an ordinary guy learns his real priorities in life through battling an underground fat monster, while also battling the uncomprehending indifference of his self-absorbed friends and partner.
17	25796405	25792448	JulianG	2	06 August 2013 9:22pm	I was being facetious. I agree with you, of course. :)
18	25797916	25790242	Mischieftess	3	06 August 2013 10:41pm	Well, statins don't work to break down and remove cholesterol and plaques. Instead, they inhibit an enzyme (HMG-CoA-reductase) that produces cholesterol in your cells, thus reducing further damage from high cholesterol levels. To fix atherosclerosis, there are surgeries and other medications, but you really don't want to flush loose chunks of plaque into your arteries - they will get trapped in narrowing arteries (like coronaries of the heart) and cause infarcts. A more apt analogy may be that these people are "like human laxatives."
19	25798054	25790242	rustlebland	0	06 August 2013 10:48pm	or human wire coathangers
20	25798464	25790192	IvanDrago1	1	06 August 2013 11:10pm	I struggle to change my babys nappy, These guys must be super human ! My hat goes off to you, Thank you!
21	25841658	25797916	iamnotwise	0	08 August 2013 9:43am	Thank you for the information. I really should have known this already.
22	25789797		ArtCritic	5	06 August 2013 4:42pm	Didn't they make a movie of this about 60 years ago?
23	25790835	25789797	dtap	32	06 August 2013 5:11pm	In SurroundSmell.
24	25791095	25789797	Flumpasaurus	15	06 August 2013 5:21pm	They should do, it would be epic, even better than Sharknado!
25	25791327	25789797	ArtCritic	1	06 August 2013 5:28pm	"The Blob" - 1958 - early Steve McQueen movie.
26	25791406	25789797	AshleyPomeroy	4	06 August 2013 5:31pm	It looks like a job for Professor Bernard Quatermass!
27	25791839	25789797	unhombredesw19	2	06 August 2013 5:46pm	<a href="https://upload.wikimedia.org/wikipedia/en/thumb/d/df/The_Blob_poster.jpg/225px-The_Blob_poster.jpg" rel="nofollow">The Blob</a>
28	25805607	25789797	mooreoj	1	07 August 2013 9:02am	I think it has possibilities as an arcade game!
29	25807985	25789797	kiwmaq	0	07 August 2013 10:12am	Not living in UK. I think I saw this thing in Dr. Who once. Can this be confirmed ?
30	25789819		HermitBee	699	06 August 2013 4:42pm	To all people who work down sewers, and particularly those who spend 3 weeks blasting away giant balls of fat: Thank-you.
31	25789915	25789819	XenusVolcano	92	06 August 2013 4:44pm	If only the voters of London could take the time to do likewise.
32	25790122	25789915	johnypaty	40	06 August 2013 4:51pm	There are certain tory politicians I would like to send down there - permanently!
33	25791496	25790122	redduke749	2	06 August 2013 5:34pm	The only problem is I think you'll find that they don't want to mix with the opposition.
34	25792333	25790122	CouchSlob	20	06 August 2013 6:06pm	<blockquote>  There are certain tory politicians I would like to send down there - permanently!  </blockquote>  Guardian CiF rule no. 34(b): All articles describing something noxious or unpleasant will be compared with the Tory party and/or politicians in general. This will be applied regardless of the tenuous nature of the comparison.
35	25795037	25792333	flyingdutchman	11	06 August 2013 8:07pm	<blockquote>  All articles describing something noxious or unpleasant will be compared with the Tory party and/or politicians in general. </blockquote>  I'd say comparing a Tory politician to a fatberg is offensive to fatbergs.
36	25790117		Reflexive	130	06 August 2013 4:51pm	Boris Johnson should be personally responsible for this job in London at least 4 weeks per year. This is the kind of community service real mayors do.
37	25790343	25790117	iamnotwise	29	06 August 2013 4:58pm	Have you seen BJ since that interview? Nope, me neither. I've a feeling he's just been jet-washed off his favourite hiding place.
38	25791565	25790343	JWhite2479	2	06 August 2013 5:37pm	what interview?
39	25791810	25791565	iamnotwise	2	06 August 2013 5:45pm	<blockquote>  what interview? </blockquote>  http://www.bbc.co.uk/news/uk-politics-21916721
40	25791905	25791565	Enheduanna	17	06 August 2013 5:49pm	The 'you are a nasty piece of work' one? I have not seen much of him since then. Another reason to love Eddie Mair. I think fatberg is a pretty good nickname for Boris, btw, and the description fits too.
41	25792081	25791905	SteveDavies01	7	06 August 2013 5:56pm	The Fatberg I like.
42	25807546	25791905	jobloobird	0	07 August 2013 9:59am	You weren't watching the athletics meeting from the Olympic Stadium last weekend then? He was all over it as per.
43	25790191		toffer9	14	06 August 2013 4:53pm	Might save some sewer repair money if the big sewers like this were checked from time to time. It must have taken a long time for 15 tons of fat to congeal in one place.
44	25790402	25790191	LagosKev	134	06 August 2013 4:59pm	I believe they are looking for volunteers. Interested?
45	25791298	25790402	Hartabuna	103	06 August 2013 5:27pm	Isn't it amazing that London can have almost half a million CCTV cameras to monitor all the shit happening above ground, yet nothing below?
46	25791473	25791298	kthxbye	18	06 August 2013 5:33pm	Who says NSA is not monitoring and tracking our poops throughout the sewers?
47	25804456	25791473	BrianHarry	1	07 August 2013 8:15am	You mean The National Shit Archive?
48	25816801	25790191	gotet	1	07 August 2013 1:48pm	They do - Thames Water are often on "fatberg" watch in the sewers. Like anything else, though, it's a question of resources.
49	25790219		MorganFreechild	32	06 August 2013 4:54pm	This doesn't look good. Maybe time for Ghostbusters to come out of retirement again.
50	25790274		GordonBrown12	11	06 August 2013 4:56pm	I can't believe it's not renewable
51	25791032	25790274	kthxbye	10	06 August 2013 5:18pm	But you can have it if you want.
52	25790330		LondonManc	9	06 August 2013 4:57pm	<blockquote>  However - in what environmental groups call a "win-win" development - waste fat is now being used to generate renewable energy </blockquote> The most tenuous of links there: "er... what other news story do we have involving fat that we can shoehorn in? World's fattest man eats goat whole? Oh, let's shove this one in there "McDonalds to use fat as renewable energy" "
53	25790589	25790330	Tonester7	67	06 August 2013 5:04pm	Is it not quite an important adendum though? The prospect of every bus in London running on used fat is pretty impressive, roll that out to the whole country and bingo bango bongo, thats a large reduction in our carbon footprint jah.
54	25790690	25790330	Illinoisblue	92	06 August 2013 5:07pm	how is that a tenuous link? It's directly and undeniably related to the main story.
55	25791824	25790690	theoldManxman	3	06 August 2013 5:46pm	Not really. The oils that get reused as bio-diesel are going to be different from the heavier (usually) animal fats that cause this sort of blockage.
56	25792222	25791824	SpiritedAway	4	06 August 2013 6:02pm	It's fatty related.
57	25801462	25790330	Martin_C	8	07 August 2013 2:37am	Actually McDonalds does a great job of minimising the amount of fat they have to throw out by making sure most of it goes into the food.
58	25790335		JohnA23	12	06 August 2013 4:57pm	Come to think of it I have not seen much of Ed Balls lately. Coincidence?
59	25790381		pickledshrew	10	06 August 2013 4:59pm	Christ. And only one sewerage worker?!
60	25791323	25790894	T0nyN	57	06 August 2013 5:28pm	I think this is what pickledshrew was commenting on:  <blockquote>  A sewage worker in Kingston, south-west London, has become an unlikely hero </blockquote>  So maybe he was not looking so foolish at all. It does suggest only one sewage worker doesn't it?
61	25792198	25790894	pickledshrew	57	06 August 2013 6:01pm	Why do you feel the need to be so rude?
62	25813054	25791323	Lainwilts	0	07 August 2013 12:22pm	I don't know what has happened with the Guardian headlines lately, especially from the front page, they have become quite inaccurate and misleading.
63	25790411		MyFlippinValentine	26	06 August 2013 4:59pm	It's like Armageddon, but with fat.
64	25790763	25790411	globeprober	6	06 August 2013 5:09pm	Fatageddon. Duh.
65	25790768	25790411	iamnotwise	13	06 August 2013 5:09pm	Blubbergeddon?
66	25790934	25790768	fflump	9	06 August 2013 5:15pm	Lardageddon?
67	25791113	25790934	kthxbye	1	06 August 2013 5:21pm	Armagiddeon, Armagiddeon Osbourne.
68	25791950	25791113	fflump	12	06 August 2013 5:51pm	Or as the drain inspector said when he saw the problem- Armageddon outta here....
69	25798443	25790411	Docroddy	4	06 August 2013 11:09pm	Fatocalypse.
70	25790446		Circlesonic	13	06 August 2013 5:00pm	I only hope the brave souls sent down there had breathing apparatus... Hopefully this will make people think twice about what they flush down the loo, but I suspect the chief culprits know, and don't care. Also hope that the waste fat/biodiesel buses option is a "runner".
71	25790947	25790446	muscleguy	15	06 August 2013 5:15pm	This was Kensington, I expect the proportion of people who actually cook for themselves is fairly low. So it's restaurants and takeaway places and the hired help who know no better in the residences.
72	25791240	25790446	Alexandria	13	06 August 2013 5:25pm	It is a bit unclear to me what the wet wipes are that causes some of the problems. Are these the things for wiping your hands when you can't use a basin, which you should throw in a bin, or are they moist toilet tissues, which we are always told by the manufacturer are flushable? Also moist toilet seat wipes, which are also sold as flushable?
73	25791357	25791240	T0nyN	8	06 August 2013 5:29pm	Just because they are "flushable" does not mean that they will decompose quickly, just that they will fit down the drains.
74	25791438	25790947	ocdc	35	06 August 2013 5:32pm	No, it was Kingston. To quote muscleguy:  <blockquote>  Read the whole article before commenting. It will stop you looking foolish and the practice will improve your concentration span.  </blockquote>
75	25791570	25791240	siff	4	06 August 2013 5:37pm	Wet wipes are made of some artificial material, and don't disintegrate or rot like toilet paper does.
76	25791614	25790947	elcid96	9	06 August 2013 5:39pm	Er, no, this was Kingston. Try reading the first line :-)
77	25791643	25790947	noirnoirnoir	23	06 August 2013 5:40pm	I was walking down Kensington high street late one night when the binmen were collecting rubbish off the street and one of the restaurants had seemingly thrown away binliners full of congealed fat. Once the binmen chucked them into the lorry, the bags punctured showering one of the binmen and the road in this foul goo that stank of vomit and fish. The the binmen and I then began to vomit. True story.
78	25795040	25791240	JohnnieGoat	11	06 August 2013 8:08pm	toilet tissue, moistened or not, is made of tissue paper. it rips easily and degrades. if it hits a blockage, like the edge of a slipped pipe or a tree root, it can build up but wet wipes - baby wipes, cleansing wipes, etc - are made out of sterner stuff. they don't degrade or break easily, so build up more easily they also catch other stuff flushed, acting as a base for detergent, scale, etc people who flush this stuff really don't know the impact it can cause further down the line and sanitary towels - they should be bagged and binned, not flushed. they are a nightmare
79	25805497	25790947	Monty84	1	07 August 2013 8:59am	It was Kingston. Not many people have hired help there.... Lot's of takeaways though
80	25790463		GenHernandez	2	06 August 2013 5:01pm	I always thought that London was Fat City. (with apologies to HST)
81	25790478		pCareca	19	06 August 2013 5:01pm	When I read the article title I thought Boris had stepped down...
82	25790509		Lightfinger	79	06 August 2013 5:02pm	It's a heaving, sick-smelling, rotting mass of filth and faeces. It hits the back of your throat, it's gross. It's steaming and it unleashes an unimaginable stink.  Despite all this; Boris Johnson is still mayor.
83	25790548		conanthebikeman	19	06 August 2013 5:03pm	Sounds like an episode from Doctor Who. Or the next sculpture on the 4th plinth in Trafalgar Square
84	25792748	25790548	Shoe	1	06 August 2013 6:25pm	<blockquote>  Sounds like an episode from Doctor Who. </blockquote>  I was more thinking a parody of Aliens. Instead of the aliens sticking captured people to the wall with resin they'd be glued into a fatberg gasping "Kill me! I can't stand the smell anymore!"
85	25790571		JohnnieGoat	93	06 August 2013 5:03pm	similar happens under Leicster Sq each winter - men go in with wheelbarrows and shovels to clear piles of congealed grease there are estates in NW London where grease is a huge problem - lots of oil used in cooking and poured down the sink we had a problem in a pipe under the back garden - tree roots broke through a pipe looking for water. the roots cause a natural framework for people flushing wetwipes, nappies, sanitary towels, etc - people really are morons. add to that build ups of detergent powder, oil and lots of delicious human waste as it was a comunal pipe, and no one else had a problem, no one else was bothered. until the pipe completely bloked and the natural incline of the street made all their gardens fill up with raw sewage initially jets and pump truck tried to clear it, but eventually it was proven the tree, roots and blockage was outside the property boundary. so thames got to dig it up and reline it the sewage and drains systems we have a amazing works of engineering - its only when they break we realise how lucky we are to have such convenience to clear away our mess
86	25790583		Vulcan1969	4	06 August 2013 5:04pm	isn't this picture upside down ?  I am also wondering how i'll get my appetite back for dinner.
87	25790821	25790583	iamnotwise	1	06 August 2013 5:11pm	Not by cooking faggots.
88	25790923	25790821	Vulcan1969	7	06 August 2013 5:14pm	think i'll stick to some dry toast ...
89	25791142	25790923	iamnotwise	2	06 August 2013 5:22pm	Very wise.
90	25795068	25790583	JohnnieGoat	2	06 August 2013 8:09pm	stalagtites only made out of fat, not mineralised water
91	25804817	25790923	BrianHarry	0	07 August 2013 8:32am	...............with a nice spread of dripping..........and salt to taste.......
92	25790585		TVwriter	13	06 August 2013 5:04pm	<blockquote>  the size of a bus... a massive "fatberg" of solidified grease and oils blocking 95% of the 8ft diameter brick sewer pipe. </blockquote>So that's a 7' 7" bus, then. Don't see many of those. How did it relate to the size of Wales, or football pitches?
93	25791029	25790585	muscleguy	15	06 August 2013 5:18pm	Don't mix your dimensions. Wales (at sufficient scale) and pitches (ditto) are two dimensional untis of measurement. The bus was in the correct range but as you say too big. Can I suggest the deci-bluewhale?
